SUBSCRIBER_ID#,ACCOUNT_ID#,CUSTOMER_ID#,GROUP_ID#,NAME,SUBSCRIBER_STATUS,STATUS_DATE,GENDER,BIRTHDATE,ID_TYPE,NATIONALITY,ACTIVATION_DATE,CUSTOMER_CLASS,SUBSCRIBER_TYPE,SUBSCRIPTION_PLAN_FAMILY_ID#,SUBSCRIPTION_PLAN_ID#,SERVICE_NUMBER#
122263859,1.371E+17,11055383199,,محمد السبيعي,Active,7/17/2024,male,4/22/1993,ID Card,Egyptian,58:13.0,B+,Resedential,709008,460465743,453093630
2202783338,1.0632E+17,1.01101E+15,,سعيد القحطاني,Active,1/12/2022,male,10/21/1968,ID Card,Egyptian,00:00.0,B+,Resedential,709009,819053,221780143
51421470,1.0562E+17,11010128351,,جميلة الشريف,Active,8/2/2024,female,5/5/2001,ID Card,Egyptian,42:08.0,A,Resedential,709008,819051,932030767
2200390445,1.1312E+17,1100388390,2.01991E+16,محمد العابد,Active,2/15/2025,male,3/7/1967,ID Card,Egyptian,00:00.0,A,Resedential,460473791,460473793,34750244
79553450,1.192E+17,11036609838,,سارة القحطاني,Active,8/4/2023,female,9/5/1973,ID Card,Egyptian,55:11.0,B+,Resedential,709008,819049,34014386
74582799,1.0895E+17,11028040322,,سارة المصري,Suspended,4/15/2025,female,8/23/2001,ID Card,Egyptian,39:43.0,B+,Resedential,709008,819049,235720936
131618073,1.3143E+17,11062699058,,طارق الخطيب,Active,1/17/2025,male,4/12/1974,ID Card,Egyptian,50:26.0,C+,Resedential,709009,819053,33267772
2204737683,1.16592E+17,1104694640,,ريم الأنصاري,Active,10/6/2016,female,1/7/1997,ID Card,Egyptian,00:00.0,C,Resedential,709008,460465743,932111367
120206121,1.1752E+17,1.01101E+15,,هند الحسيني,Active,5/30/2024,female,1/17/1998,ID Card,Egyptian,55:13.0,C+,Resedential,709008,819049,934298789
69437165,1.1931E+17,11022751424,2.01991E+16,ريم الهلالي,Active,2/7/2022,female,3/26/2001,ID Card,Egyptian,22:42.0,B,Resedential,460473729,460473731,842078191
2206703252,1.07602E+17,1.01791E+15,,ريم الحسيني,Active,4/28/2018,female,1/10/1974,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819051,34953834
95484157,1.2485E+17,1.003E+12,,محمود الأنصاري,Active,1/30/2024,male,3/26/1981,ID Card,Egyptian,41:17.0,C+,Resedential,709008,819049,932510230
52505701,1.0077E+17,11010935256,,رنا العابد,Active,9/28/2019,female,4/2/1981,ID Card,Egyptian,11:25.0,B+,Resedential,709010,819059,233807147
2200852510,1.14752E+17,1100849646,,مها الجبوري,Active,7/11/2016,female,12/15/1967,Commercial,Egyptian,00:00.0,B,Resedential,709008,819049,34493091
97379880,1.3447E+17,11051687564,,محمود الشامي,Active,3/20/2024,male,4/12/1985,ID Card,Egyptian,50:32.0,B+,Resedential,709008,819049,922850565
132058054,1.1212E+17,11062968660,,خالد التميمي,Active,1/26/2025,male,11/20/1988,ID Card,Egyptian,32:35.0,D,Resedential,709009,460477657,226826363
133017253,1.3587E+17,11063621195,,أحمد الأنصاري,Suspended,4/17/2025,male,3/28/1959,ID Card,Egyptian,54:32.0,C,Resedential,709008,460465743,402006381
57067754,1.0258E+17,1.01101E+15,,سلمان الشامي,Active,5/22/2021,male,1/17/1981,ID Card,Egyptian,01:56.0,B+,Resedential,709008,819049,238526294
129775040,1.3734E+17,11060947283,2.01991E+16,أحمد العنزي,Active,5/15/2025,male,2/1/1981,ID Card,Egyptian,15:16.0,B+,Resedential,460473729,460473731,224877829
75986008,1.1202E+17,1.01101E+15,,شهد الأنصاري,Active,4/20/2022,female,2/21/1998,ID Card,Egyptian,50:32.0,A,Resedential,709009,819062,227698354
69407702,1.0729E+17,11009747663,,هند الهلالي,Active,7/8/2021,female,10/26/1974,ID Card,Egyptian,10:41.0,B+,Resedential,709009,819053,824287600
89764340,1.1194E+17,1106335766,,سعيد الشامي,Active,9/19/2023,male,3/1/1996,ID Card,Egyptian,58:12.0,B+,Resedential,709008,460465743,932009625
66713226,1.0455E+17,11020376461,,ليلى العتيبي,Active,1/10/2025,female,11/12/1977,ID Card,Egyptian,34:06.0,C+,Resedential,709008,819049,643375980
90899865,1.2851E+17,11046086436,,يوسف العابد,Active,1/6/2025,male,6/15/1983,ID Card,Egyptian,06:24.0,B,Resedential,709008,460465743,502275324
59626298,1.0175E+17,11015296818,,ريم الحربي,Active,6/26/2020,female,2/1/1993,ID Card,Egyptian,30:30.0,B+,Resedential,709008,819051,221778740
61012340,1.0181E+17,1.01101E+15,,رنا الحسيني,Active,8/19/2020,female,9/2/1974,ID Card,Egyptian,30:59.0,B,Resedential,709008,819049,934771681
130431630,1.3182E+17,11061567369,,محمود الأنصاري,Suspended,3/29/2025,male,11/4/2003,ID Card,Egyptian,50:06.0,C+,Resedential,709009,819053,623357194
121431216,1.3429E+17,1.01101E+15,,سعيد الشامي,Active,7/1/2024,male,10/14/1978,ID Card,Egyptian,47:23.0,B,Resedential,709008,819049,453669342
133600455,1E+17,1.01101E+15,,أحمد الكردي,Active,2/26/2025,male,1/19/1957,ID Card,Egyptian,45:33.0,C+,Resedential,709008,819049,224744488
81316348,1.0402E+17,1.01821E+15,,يوسف الهاشمي,Active,1/26/2023,male,4/5/2001,ID Card,Egyptian,56:42.0,B+,Resedential,709008,460465743,453186858
72741273,1.1247E+17,1.01101E+15,,سلمان الحربي,Active,3/12/2025,male,2/16/1980,ID Card,Egyptian,07:14.0,B,Resedential,709008,819051,237887805
76618966,1.1035E+17,1.01101E+15,,أحمد الشريف,Active,6/4/2022,male,10/4/1986,ID Card,Egyptian,01:02.0,B+,Resedential,709010,819059,225209875
66851909,1.0877E+17,11011381926,,جميلة العابد,Active,3/16/2021,female,9/22/1962,ID Card,Egyptian,06:48.0,A+,Resedential,709008,819049,502192369
2203995765,1.11782E+17,1103952472,,جميلة الجبوري,Active,12/3/2023,female,10/1/1977,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819051,223458012
79501210,1.2103E+17,11036537400,,شهد الأنصاري,Active,10/26/2022,female,8/7/1983,ID Card,Egyptian,19:11.0,B+,Resedential,709010,819057,242086326
83571175,1.1236E+17,1103973932,,نورا الهلالي,Active,3/22/2025,female,11/11/1976,ID Card,Egyptian,01:20.0,B+,Resedential,709009,460465744,225117541
51672336,1.0502E+17,11010312664,,ليلى الغامدي,Active,2/11/2023,female,3/9/1969,ID Card,Egyptian,27:47.0,A,Resedential,709009,819053,34761336
2207340528,1.07402E+17,1.01101E+15,,رنا التميمي,Active,5/4/2025,female,3/1/1982,ID Card,Egyptian,00:00.0,A+,Resedential,709008,819049,473767734
96088070,1.3427E+17,11050492077,2.01991E+16,نورا الشريف,Active,10/17/2024,female,4/6/1998,ID Card,Egyptian,23:51.0,A,Resedential,460473729,460473731,934480686
74784242,1.2252E+17,11029113502,,نورا الدوسري,Active,2/24/2022,female,8/18/1972,ID Card,Egyptian,48:24.0,B+,Resedential,709008,819049,824370055
79970018,1.002E+17,11037319654,,محمد الحربي,Active,11/21/2022,male,10/1/1995,ID Card,Egyptian,23:03.0,B+,Resedential,709010,819059,233648446
97915697,1.2722E+17,1.02401E+12,,رنا الكردي,Active,4/4/2024,female,7/2/1996,ID Card,Egyptian,27:06.0,B+,Resedential,709008,460465743,226904205
130570660,1.0448E+17,11061697245,,فاطمة الكردي,Active,5/6/2025,female,8/15/1995,ID Card,Egyptian,02:41.0,C+,Resedential,709008,819049,502308301
97800625,1.2028E+17,1.01791E+15,,سعيد العابد,Suspended,1/4/2025,male,8/4/1991,ID Card,Egyptian,48:53.0,C+,Resedential,709008,819051,502715682
2205465893,1.12402E+17,1105423530,,شهد العابد,Active,1/31/2022,female,5/31/1956,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819051,223997867
131441201,1.0996E+17,1.01101E+15,,إبراهيم الشريف,Active,1/14/2025,male,6/8/1971,ID Card,Egyptian,49:01.0,C,Resedential,709010,460465745,237285107
80241279,1.104E+17,11037631348,,ريم الشامي,Active,12/5/2022,female,7/29/1992,ID Card,Egyptian,53:50.0,C+,Resedential,709008,819049,934828387
80300418,1.1985E+17,1.01101E+15,,يوسف العنزي,Active,12/7/2022,male,2/9/1993,ID Card,Egyptian,22:32.0,C+,Resedential,709008,819049,572120290
2201339496,1.12182E+17,1101294662,,سعيد السبيعي,Active,11/9/2011,male,8/7/1993,Passport,Egyptian,00:00.0,B+,Resedential,709008,460465743,237267952
2207034940,1.12852E+17,1106993055,,عبدالله الحربي,Active,7/15/2018,male,4/4/1971,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,34171994
123549541,1.0945E+17,1.01791E+15,,فاطمة المصري,Active,8/13/2024,female,8/18/1996,ID Card,Egyptian,50:54.0,C+,Resedential,709009,819053,623546093
2204072002,1.15712E+17,1104028742,,فاطمة الدوسري,Active,2/14/2016,female,1/22/1961,Commercial,Egyptian,00:00.0,B,Resedential,709008,819049,33588372
78502511,1.2398E+17,11035598991,,هند الحسيني,Active,11/23/2023,female,2/8/1994,ID Card,Egyptian,27:52.0,B+,Resedential,709009,819053,821972404
67047211,1.0808E+17,11020861948,,ليلى العتيبي,Active,3/24/2021,female,9/21/1946,ID Card,Egyptian,57:13.0,C+,Resedential,709008,819049,224059228
2208223129,1.14402E+17,1103460861,,يوسف الهاشمي,Active,12/22/2024,male,3/5/1964,ID Card,Egyptian,29:55.0,A,Resedential,709008,819049,35061021
89472251,1.2647E+17,11045117315,,سارة السبيعي,Active,4/11/2024,female,10/30/1990,ID Card,Egyptian,05:21.0,C+,Resedential,709008,819049,224111164
95509461,1.3465E+17,11049866357,,هند الكردي,Suspended,3/6/2025,female,7/20/2007,ID Card,Egyptian,04:35.0,C+,Resedential,709008,819049,962854180
91622869,1.256E+17,11046476922,,إبراهيم الشامي,Active,9/29/2024,male,9/25/1990,ID Card,Egyptian,39:43.0,C+,Resedential,709010,819057,554274907
126213597,1.3781E+17,11058166032,,سلمان الشامي,Active,10/7/2024,male,7/23/1959,ID Card,Egyptian,36:42.0,C+,Resedential,709009,819053,235756142
86092411,1.2462E+17,11042815808,2.01991E+16,سلمان الشريف,Active,6/20/2023,male,7/1/1989,ID Card,Egyptian,10:37.0,A+,Resedential,460473791,460473793,35268070
58208016,1.1378E+17,1104819299,,محمد الدوسري,Active,8/20/2024,male,12/13/1971,ID Card,Egyptian,32:07.0,B+,Resedential,709008,819049,464834416
96721978,1.0935E+17,1.01101E+15,,ريم الدوسري,Suspended,1/23/2025,female,4/12/1969,ID Card,Egyptian,24:42.0,C+,Resedential,709009,819053,683233344
54539580,1.0629E+17,11012189902,,هند الغامدي,Active,1/1/2020,female,10/11/1992,ID Card,Egyptian,12:34.0,B,Resedential,709008,819049,862251231
62521426,1.0294E+17,1.01101E+15,,ليلى الدوسري,Active,10/14/2020,female,11/22/1984,ID Card,Egyptian,01:38.0,A,Resedential,709008,460465743,554411052
87004013,1.2552E+17,11043461473,,مها الأنصاري,Active,7/16/2023,female,9/20/1997,ID Card,Egyptian,02:52.0,C+,Resedential,709008,819049,502621558
2200487849,1.13522E+17,1100485773,,أحمد المصري,Active,1/10/2011,male,6/22/1959,Passport,Egyptian,00:00.0,B,Resedential,709008,819049,453078109
90472343,1.1702E+17,11023738229,,ريم الجبوري,Active,10/8/2023,female,8/25/1987,ID Card,Egyptian,01:54.0,B+,Resedential,709009,460465744,237714830
66382465,1.15E+17,1105877921,,ليلى الشامي,Active,2/27/2021,female,5/7/1980,ID Card,Egyptian,56:06.0,B+,Resedential,709008,819049,502592340
81200673,1.108E+17,11039012318,,فاطمة السبيعي,Active,1/18/2024,female,10/26/1977,ID Card,Egyptian,11:52.0,B,Resedential,709008,819049,553230042
58601902,1.1838E+17,11014817803,,جميلة التميمي,Active,5/17/2020,female,3/17/1979,ID Card,Egyptian,33:55.0,B+,Resedential,709009,819053,238594408
73230476,1.1306E+17,11013433929,,محمد العتيبي,Active,5/17/2025,male,9/1/1973,ID Card,Egyptian,40:13.0,B,Resedential,709008,819049,221715287
2206619116,1.13852E+17,1106576806,,سعيد التميمي,Suspended,4/16/2025,male,3/13/1965,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,221882696
70584525,1.0133E+17,1.01101E+15,3205626549,نورا القحطاني,Active,8/31/2021,female,2/21/1972,ID Card,Egyptian,54:56.0,A,Non-Resedential,709015,879026,235615741
87027595,1.249E+17,11043495283,,سعيد العابد,Active,7/11/2024,male,4/30/2007,ID Card,Egyptian,47:18.0,B,Resedential,709009,819055,222233213
87371934,1.2501E+17,11043701995,,نورا القحطاني,Active,7/26/2023,female,10/7/1973,ID Card,Egyptian,41:14.0,B+,Resedential,709010,819059,220973908
2202640886,1.00272E+17,1.01791E+15,3215626549,سلمان العراقي,Active,5/23/2022,male,7/17/1977,ID Card,Egyptian,18:14.0,A,Non-Resedential,709015,460469445,227104445
2208212876,1.13342E+17,1108177255,,محمود السبيعي,Active,9/7/2019,male,1/27/1963,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,401941070
53734919,1.0246E+17,1.01101E+15,,هند الغامدي,Active,11/26/2019,female,6/26/1975,ID Card,Egyptian,45:33.0,B,Resedential,709008,819049,473297744
50551699,1.0023E+17,1.01791E+15,,مها التميمي,Active,5/19/2019,female,11/16/1977,ID Card,Egyptian,50:03.0,B+,Resedential,709008,819051,403207974
56558085,1.0232E+17,11009040964,,سارة الغامدي,Active,3/21/2020,female,7/17/1973,ID Card,Egyptian,30:59.0,B+,Resedential,709008,819049,552184625
63036431,1.0501E+17,11011457746,,فاطمة السبيعي,Active,7/17/2021,female,5/3/1989,ID Card,Egyptian,18:30.0,B,Resedential,709008,819049,452748899
59594788,1.0278E+17,11015299284,,سلمان الجبوري,Active,6/25/2020,male,10/18/1984,ID Card,Egyptian,48:32.0,B,Resedential,709008,819049,862235424
2202131383,1.13432E+17,1102087014,,محمد العنزي,Active,11/3/2016,male,2/10/1969,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,841941803
126992798,1.3467E+17,11058670260,,سلمان التميمي,Suspended,1/8/2025,male,1/1/2001,ID Card,Egyptian,15:45.0,C+,Resedential,709008,819049,963143698
120808818,1.0871E+17,11012899560,,مها الكردي,Active,6/12/2024,female,8/14/1981,ID Card,Egyptian,09:44.0,B,Resedential,709008,819049,472881656
2204327443,1.11872E+17,1104284299,,هند الهاشمي,Active,9/28/2021,female,10/1/1994,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,402405600
135785623,1.1658E+17,1105337599,,طارق الشامي,Active,4/27/2025,male,9/23/1985,ID Card,Egyptian,09:22.0,C,Resedential,709009,460465744,571970393
2205363713,1.16432E+17,1105321344,,ريم الدوسري,Active,9/29/2022,female,5/14/1995,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,473183299
65737568,1.1383E+17,11011936707,,يوسف الغامدي,Active,12/14/2024,male,3/15/2000,ID Card,Egyptian,02:53.0,B,Resedential,709008,819049,932381528
81538297,1.2045E+17,11028158595,,يوسف الشريف,Active,2/5/2023,male,3/3/1993,ID Card,Egyptian,02:32.0,B,Resedential,709008,460465743,402490173
122595945,1.1908E+17,11022510253,,سلمان الدوسري,Active,7/24/2024,male,2/25/1979,ID Card,Egyptian,17:54.0,B,Resedential,709008,819049,133084733
2203176884,1.14742E+17,1103132895,,إبراهيم الحربي,Active,12/30/2019,male,5/16/1965,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,553382667
132529036,1.0536E+17,1.01791E+15,,إبراهيم الأنصاري,Active,2/5/2025,male,6/18/1987,ID Card,Egyptian,24:22.0,C+,Resedential,709009,819053,35655385
83243775,1.0748E+17,1.01101E+15,,ليلى العتيبي,Active,3/30/2023,female,8/28/1993,ID Card,Egyptian,43:05.0,B+,Resedential,709008,819049,221760571
125645780,1.3606E+17,1.01101E+15,,ريم العابد,Active,9/26/2024,female,3/30/2001,ID Card,Egyptian,05:22.0,B+,Resedential,709008,460465743,223306684
120184568,1.3435E+17,11053991860,,جميلة العابد,Active,5/31/2024,female,5/24/1981,ID Card,Egyptian,35:55.0,B+,Resedential,709008,819049,502853190
53702633,1.0343E+17,1.01101E+15,,جميلة المصري,Active,11/25/2019,female,3/4/1986,ID Card,Egyptian,43:58.0,B+,Resedential,709008,819049,553382625
2205878949,1.11372E+17,1105836605,,خالد العابد,Active,8/30/2017,male,4/25/1984,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,237960499
75780666,1.1505E+17,11030207092,,ريم الكردي,Active,4/9/2022,female,5/15/2002,ID Card,Egyptian,35:03.0,B+,Resedential,709008,819049,453401442
128554983,1.2489E+17,1.00301E+12,,أحمد الحسيني,Active,11/17/2024,male,10/9/1998,ID Card,Egyptian,35:15.0,C,Resedential,709008,460465743,932260676
68619566,1.1407E+17,11022253938,,إبراهيم السبيعي,Active,12/14/2023,male,2/2/1975,ID Card,Egyptian,32:42.0,B,Resedential,709008,819049,884652137
125313317,1.3446E+17,11057520346,,رنا الشريف,Active,9/19/2024,female,8/4/1983,ID Card,Egyptian,33:01.0,C+,Resedential,709010,819057,482335084
2207212310,1.12622E+17,1107170860,,رنا الدوسري,Active,8/28/2018,female,7/24/1978,ID Card,Egyptian,00:00.0,C,Resedential,709008,819049,132463460
2208004996,1.16122E+17,1107965393,,عبدالله القحطاني,Active,1/16/2023,male,8/29/1967,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,227414566
90955856,1.0868E+17,1.01101E+15,,سارة الهلالي,Suspended,2/25/2025,female,9/27/1976,ID Card,Egyptian,04:52.0,A,Resedential,709008,819049,881931076
134101066,1.0212E+17,1.01791E+15,,سارة العابد,Active,3/10/2025,female,5/20/2000,ID Card,Egyptian,15:46.0,C+,Resedential,709009,819062,226609997
63400140,1.0517E+17,11010249062,,طارق المصري,Active,11/11/2020,male,9/14/1982,ID Card,Egyptian,16:43.0,B+,Resedential,709008,819049,236645541
97680004,1.3389E+17,11051876727,,فاطمة العراقي,Suspended,3/28/2025,female,4/28/1996,ID Card,Egyptian,47:51.0,B,Resedential,709008,819049,862216527
127317187,1.3516E+17,11058910154,,مها السبيعي,Active,10/26/2024,female,10/18/1972,ID Card,Egyptian,06:03.0,A,Resedential,709010,460475597,220296071
2205870187,1.14222E+17,1105827843,,جميلة الكردي,Active,8/29/2017,female,12/25/1972,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,453835717
92212306,1.3003E+17,11046957535,,محمد الأنصاري,Active,11/14/2023,male,3/20/1980,ID Card,Egyptian,18:34.0,B,Resedential,709008,819049,952215355
59660707,1.0724E+17,1.01101E+15,,طارق الغامدي,Active,12/6/2020,male,2/26/1966,ID Card,Egyptian,00:48.0,B,Resedential,709008,819049,453178010
2200301262,1.16562E+17,1100299277,,محمد الدوسري,Active,1/26/2012,male,5/25/1964,Passport,Egyptian,00:00.0,A,Resedential,709008,819052,227735438
82747056,1.2034E+17,1.01101E+15,2.01991E+16,جميلة التميمي,Active,3/15/2023,female,4/28/1970,ID Card,Egyptian,59:07.0,B+,Resedential,460005064,460005077,34956130
65673317,1.0164E+17,11018600747,,محمود الهلالي,Active,2/1/2021,male,9/15/1957,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,882410802
72472247,1.1436E+17,1102945107,3199903049,يوسف العابد,Active,11/14/2021,male,7/23/1990,ID Card,Egyptian,44:03.0,A,Non-Resedential,709015,879026,237720682
79889882,1.115E+17,11037177357,,عبدالله الشامي,Active,11/17/2022,male,11/8/1991,ID Card,Egyptian,56:42.0,B,Resedential,709008,819049,482487239
2204542937,1.14232E+17,1104499844,,أحمد الأنصاري,Active,8/2/2016,male,2/7/1990,ID Card,Egyptian,00:00.0,A,Resedential,709008,819049,35522635
88765038,1.0651E+17,11012274271,,عبدالله الهلالي,Active,8/27/2023,male,3/15/1982,ID Card,Egyptian,01:04.0,A,Resedential,709008,460465743,643123217
57747125,1.0842E+17,1.01101E+15,,أحمد الشامي,Active,9/17/2022,male,6/9/1967,ID Card,Egyptian,01:34.0,B,Resedential,709008,819049,502729154
2203855147,1.12392E+17,1103811767,3215626549,محمد الخطيب,Active,10/27/2018,male,5/1/1993,ID Card,Egyptian,00:00.0,B+,Non-Resedential,709016,879028,35635251
2200561060,1.0009E+17,1.01101E+15,,محمد الحسيني,Active,11/11/2020,male,1/26/1970,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819051,233754851
58022906,1.0797E+17,11014651955,,جميلة العراقي,Active,3/13/2023,female,9/10/1978,ID Card,Egyptian,03:33.0,B+,Resedential,709008,819049,237255005
